id	sentence	label
1101467271745208320	mtn airtel your mobile money systems for the agents should also ask for the senders phone number so the sender can be notified of successful money send at the moment unless i call the recipient i leave the counter with a weird feeling of uncertainty feel me 	None
1101735705074634752	josephowino airtel but i subscribed to it last evening network is poor i dont know if its deliberate 	None
1101778813497815040	airtel thank you for the g network but sort your network issues its always better to have a poor reliable network done a very unreliable supper high quality network facewithheadbandage cry pout 	None
1101815930647134208	airtel i can happily say airtel data is a winwin situation i closely watched gb loaded yday after lots of apps updatesstreaminghotspot pairing with laptopi still have mbs with mins of callsits not going anywhere amp evthing is fastbig ups airtel 	None
1101847069415956480	airtel why is yo network so fake on weekends remove yo freeky friday data offers n stabilise the network 	None
1101852229974351874	airtel yes yo internet is so slow 	None
1101863491756089345	i now know why they said g with airtel is everywhere even in karamoja enjoying g in odupi terego arua district 	None
1101873222646153216	airtel even after failing to send my gb g upgrade data the network is just poor let them send my data also 	None
1102053950759538688	airtel earlier this week i was in napak moroto and kotido and your coverage was poor misleading advert you got disappointed 	None
1102077707465183232	airtel yesterday i sent money from airtel money to my bankdid it reach coz i didnt get any notifications 	None
1102117813379059713	airtel you cant be proud of such speeds whats happening with your internet 	None
1102138279116328960	asseynantale airtel yes its for real and the g is just perfect 	None
1102164265555787776	airtel nedda ive been in that dm numerous times and its never improved i just want you guys to better yourselves as a isp get better and stronger technology thanks though 	None
1102176871180058624	this smile is for airtel access to g internet in my village logiri arua 	None
1102177041431101440	thanks to airtel for their kind heart towards a girl child they made sure that every child goes home with a squeezer bottle tshirt and bangle they are the real champions we all needed 	None
1102184139707637762	airtel some serious network issues in and around naalya kiwatule internet extremely slow whats happening 	None
1102193080579559429	airtel there was no network below is a pic of our work convoy from napa to kotido 	None
1102252792251592705	airtel thx for my birthday wishes always you have done this for a couple of years every i indeed appreciate may you be blessed 	None
1102273909032923137	that airtel g is trash cant sustain proper streaming even within kampala africell has the most legit g connection hands down 	None
1102313291156729859	messages in the morning messages in the afternoon and messages at night airtel please are we dating smirk 	None
1102422863594831873	airtel clearly has the worst customer care on twitter different messages and non was attended to 	None
1102439269304598529	alzaidvictor i am here suffering with airtel internetits soo slowmaking matters worse i forgot my orgirinal nid in kla weary 	None
